marker,complexity,velocity,llm_score,llm_category
jpmorgan_chase,15.571532971086786,0.004721460001248,5.0,complex
wealth_management,30.37656694858332,0.0034717361716624,4.0,intermediate
futures,15.373190009897083,0.0057966272635433,3.0,simple
goldman_sachs,15.88687923878138,0.002974207791463,5.0,complex
assets_under_management,20.63450230514766,0.0030189010188369,4.0,intermediate
bank_of_america,24.41457682717871,0.0023662112454906,5.0,complex
morgan_stanley,25.908906148571525,0.0018096540744201,5.0,complex
investment_banking_brokerage,27.80337837547125,0.0015541437367923,5.0,complex
citigroup,19.0267060275397,0.0023442862660242,5.0,complex
capital_one,12.113175238836636,0.0016190754067505,4.0,intermediate
enforcement_action,9.287571851397026,0.0019226520455162,3.0,simple
consumer_loans,35.273584744388195,0.0012691190037289,3.0,simple
financial_planning,18.977290767393608,0.0012134632866218,3.0,simple
credit_default_swap,31.62361102451489,0.0008989241581229,4.0,intermediate
investment_advisor,41.77063183944695,0.0014436755710192,3.0,simple
royal_bank_of_canada,24.085186725377547,0.0011274499056382,4.0,intermediate
fixed_income_market,30.57243333743226,0.0022000873626104,4.0,intermediate
philanthropy,10.801290569903742,0.001910003018901,2.0,simple
market_correction,26.62925347277226,0.0017270137672005,3.0,simple
treasury_management,54.10518599903394,0.0006763012896947,4.0,intermediate
retail_brokerage_account,42.55282386042251,0.0004342832471231,3.0,simple
toronto_dominion_bank,133.7107300784982,0.0002445478478946,4.0,intermediate
futures_trading,37.039337704506536,0.0004890956957892,3.0,simple
financial_research,40.07178072201824,0.0008719395680104,3.0,simple
corporate_bonds,58.80589748477216,0.001381273706384,4.0,intermediate
fixed_rate_mortgage,37.56385531442465,0.0004072986570106,3.0,simple
fifth_third,19.37679598682919,0.0002588834113918,3.0,simple
money_market_account,56.91578469512415,0.0005810119558599,3.0,simple
raymond_james_financial,26.21793781732859,0.0003423669870524,3.0,simple
state_street,33.11157714157264,0.0006172724988236,5.0,complex
preferred_stock,44.67755160737034,0.0009680721702862,3.0,simple
cme_group,47.178996121943605,0.0002588834113918,3.0,simple
federal_home_loan_mortgage,31.61819047347421,0.000425007294272,3.0,simple
global_daily_active_users,21.456411002968604,0.0006451003573771,2.0,simple
revolut,11.19028408391168,0.0001576911984699,3.0,simple
ppg_industries,35.149219786773365,0.0004511486159435,2.0,simple
federal_national_mortgage_assc,41.35461617489234,0.0002630997535969,3.0,simple
credit_risk,59.50068061937319,0.0014116313702606,4.0,complex
securities_services,59.71551239931368,0.0003491131345805,4.0,complex
pnc_financial,40.94326955209281,0.0004494620790614,4.0,complex
options_market,15.555019620904291,0.0019243385823982,3.0,simple
bank_of_new_york_mellon,65.34801393378638,0.0003010468334426,5.0,complex
before_market_open,38.53572544322546,0.0005422216075732,2.0,simple
sba_loans,48.95533446514482,0.000425007294272,3.0,simple
canadian_imperial_bank,47.7812792487676,0.0003845304091032,4.0,complex
asset_prices,23.499577099653084,0.0007412329596529,3.0,simple
zelle,60.37192583162962,0.0002883978068274,2.0,simple
deposit_insurance,95.90780736603432,0.0005059610646095,3.0,simple
mortgage_origination,49.91019758885237,0.0003777842615751,3.0,simple
svb_financial,143.4795030113453,0.0001484152456187,4.0,complex
mortgage_servicing,41.05983979033624,0.0003406804501704,3.0,simple
market_making,65.66036404270719,0.0008205001931084,4.0,complex
johnson_controls,35.41525031239172,0.000428380368036,2.0,simple
management_fee,38.69236869366031,0.0006535330417873,3.0,simple
market_risk,74.95156231051998,0.0006164292303826,4.0,complex
hc_wainwright,25.025416405311773,0.0001728700304082,2.0,simple
gold_futures,24.66802486072306,0.0001382960243266,3.0,intermediate
thrifts_mortgage_finance,36.12142510756784,0.0003389939132883,3.0,intermediate
virtu_financial,25.128342057356555,0.0001020354813629,4.0,complex
comerica,19.201668618550293,0.0001728700304082,4.0,complex
operating_leverage,70.71923226541095,0.0003609188927548,3.0,intermediate
payroll_tax,41.20157060416927,0.0003170689338219,2.0,simple
charles_schwab,182.71936044966725,6.74614752812722e-05,3.0,intermediate
buyout_bid,17.121972903201733,0.00239066603028,3.0,intermediate
discover_financial,42.0316865082888,8.685664942463792e-05,3.0,intermediate
reverse_stock_split,41.93532314501397,0.0003938063619544,3.0,intermediate
commercial_mortgage,80.51935373543893,0.0001661238828801,3.0,intermediate
bank_of_montreal,67.6076158813277,0.0002158767209,4.0,complex
stock_split,70.55432508187741,0.0003398371817294,3.0,intermediate
umb_financial,27.06587206265373,4.384995893282692e-05,4.0,complex
bb_t,268.1038811471177,3.879034828673151e-05,2.0,simple
btcs,23.564063521978824,4.216342205079512e-05,2.0,simple
customers_bancorp,29.93151606307896,2.445478478946117e-05,3.0,intermediate
private_secondary_market,65.45401924145092,0.0007049724166892,4.0,complex
trade_clearing,41.17279054069812,0.0001028787498039,3.0,intermediate
td_bank,114.42791036880938,0.0002175632577821,4.0,complex
independent_bank_group,28.598297890227816,3.1200932317588385e-05,4.0,complex
tonix_pharmaceuticals_holding,26.36937375216809,1.770863726133395e-05,2.0,simple
comex,54.09533102558135,0.0001872055939055,3.0,intermediate
city_office_reit,5.476474457732764,2.0238442584381655e-05,3.0,intermediate
bok_financial,16.02428628411007,5.734225398908137e-05,4.0,complex
judicial_decision,48.81207426889274,0.0004368130524462,3.0,intermediate
first_citizens_bancshares,80.31498468737476,3.0357663876572487e-05,4.0,complex
senior_unsecured_debt,80.97960938739578,0.0002057574996078,4.0,complex
short_position,56.62384801715794,0.0001720267619672,3.0,intermediate
td_securities,123.22978658658523,0.0001998546205207,4.0,complex
e_trade,60.32073624578412,7.42076228093994e-05,3.0,intermediate
bank_of_hawaii,27.460822557151435,3.0357663876572487e-05,4.0,complex
ordinary_income,93.16828828471728,0.0002445478478946,2.0,simple
home_equity_loan,65.88079108700933,0.0001543181247059,3.0,intermediate
lpl_financial_holdings,35.22291610133683,8.095377033752663e-05,3.0,intermediate
energy_exchange,40.353661128002976,8.769991786565383e-05,3.0,intermediate
london_metal_exchange,31.554707869241756,7.58941596914312e-05,3.0,intermediate
ma_advisory,128.5343329877836,0.000160221003793,3.0,intermediate
gcm_grosvenor,6.203948117939274,2.8671126994540684e-05,4.0,complex
community_bankers,17.72479771391257,9.528933383479697e-05,3.0,intermediate
margin_requirements,65.51140264394465,8.432684410159024e-05,3.0,intermediate
national_bankshares,48.15548970964403,1.1805758174222632e-05,4.0,complex
ameris_bancorp,32.009136183394794,1.6022100379302144e-05,4.0,complex
interest_rate_risk,92.7240517338634,0.0003356208395243,4.0,complex
commodity_exchange,72.14879498262277,0.0001922652045516,3.0,intermediate
first_republic_bank,258.80842096167726,5.312591178400185e-05,4.0,complex
viridian_therapeutics,10.166418400515491,6.7461475281272185e-06,2.0,simple
