marker,complexity,velocity,llm_score,llm_category
local_air_temperature,6.081375200642302,0.0337003799767595,1.0,simple
feature_gender,1.773731601453135,0.0485891275713362,1.0,simple
forest,4.754404188055088,0.0110999424890923,2.0,intermediate
opinion,7.412045781208373,0.0262576927163531,1.0,simple
library,3.1879414184282497,0.0143583317451777,1.0,simple
polymer,25.29518100146524,0.0036429196651886,3.0,complex
conflict_of_interest,31.141625413920742,0.0054298054917013,2.0,intermediate
nitrogen,29.469274578604548,0.0026048562142981,2.0,intermediate
face_mask,3.5579225291229397,0.0065032862171146,1.0,simple
antioxidants,22.88270125891377,0.0018737424759373,2.0,intermediate
irrigation,8.184483716118415,0.0034354756286987,2.0,intermediate
forests,10.491811943414598,0.0033612680058893,2.0,intermediate
groundwater,18.901040504568165,0.0016376273124528,2.0,intermediate
wildlife,4.633793556433899,0.0076003784588763,2.0,intermediate
drinking_water,8.940243822497768,0.0048024137715855,2.0,intermediate
wastewater,14.289496920649585,0.0027448387755067,2.0,intermediate
marine,5.730889228184231,0.0055807505426432,2.0,intermediate
adhesive,22.71160276052047,0.0023839198827519,2.0,intermediate
coupling,12.939872368232589,0.0028578367466028,2.0,intermediate
landfill,15.13909252991935,0.0020230009899971,2.0,intermediate
xref,69.13273685315323,0.0005514975604244,1.0,simple
poverty,4.189009609292831,0.008432684410159,2.0,intermediate
biodiversity,14.39083033477711,0.0039161386400778,2.0,intermediate
water_quality,14.155337998750248,0.0021191335922729,2.0,intermediate
search_engine_marketing,33.86076162337449,0.0009233789429124,3.0,complex
shi,21.262273399090468,0.0035282351572105,1.0,simple
home_furnishings,2.422592175218474,0.0036370167861015,1.0,simple
inequality,5.325486956997808,0.0051152663632024,2.0,intermediate
sdg,18.81853520863479,0.0024370457945359,3.0,complex
feature_reusability,17.052972360606038,0.0029809539389912,2.0,intermediate
vacuum,9.836354368812987,0.0032836873093159,1.0,simple
methanol,41.96063251535583,0.0007715906235295,2.0,intermediate
graphene,24.8573864323772,0.0008542309307491,3.0,complex
soft_flooring,3.777902675891472,0.0026638850051692,2.0,intermediate
fish_farming,13.414016553789445,0.0009790346600194,2.0,intermediate
hazardous_waste,10.881157952240743,0.0014613842082805,3.0,complex
phenol,57.30161941801346,0.0005700494661267,2.0,intermediate
water_conservation,17.5265888855305,0.0012792382250211,2.0,intermediate
needles,8.773080971711464,0.0019724048835361,1.0,simple
cellulose,35.47297359853748,0.0007353300805658,2.0,intermediate
climate_protection,11.944498617510035,0.0030619077093287,3.0,complex
waste_incineration,14.591980122864864,0.0010945624364386,3.0,complex
desalination,14.595680764374716,0.0006341378676439,3.0,complex
public_land,3.700364921372468,0.0013610352637996,2.0,intermediate
carbon_fiber,19.1878689005136,0.0005801686874189,3.0,complex
polyethylene_terephthalate,25.36687192354452,0.0008896482052717,3.0,complex
pearson,19.205696877638164,0.0011274499056382,1.0,simple
surface_water,24.21150725633104,0.0008221867299905,2.0,intermediate
e_coli,28.031387288494077,0.0008542309307491,2.0,intermediate
revenue_passenger_miles,39.0953305058439,0.0009259087482354,2.0,intermediate
home_fragrance,3.4636292481812307,0.0017447224044619,1.0,simple
transducer,18.425777639890885,0.0005169235543427,2.0,intermediate
oven,16.09591951967913,0.00159377735352,1.0,simple
quantitative_analysis,37.20723608515991,0.0005042745277275,3.0,complex
kange,28.215798472363357,0.0014217505915528,1.0,simple
sequencing_systems,24.42366077606508,0.0005801686874189,3.0,complex
polypropylene,57.1890685859979,0.0005236697018708,2.0,intermediate
aromatics,41.48160495264176,0.0009250654797944,2.0,intermediate
water_level,9.06072107065641,0.0008820587893026,2.0,intermediate
resource_conservation,17.153893704198524,0.0017185810827904,3.0,complex
theta,12.047725680679363,0.0003457400608165,1.0,simple
weber,14.365848706380335,0.0009402443117327,1.0,simple
anti_fungal_drugs,30.78840369125847,0.0003002035650016,2.0,intermediate
thermo_fisher,71.50053662110987,0.000478133206056,2.0,intermediate
mixer,14.75833425524973,0.0006847339741049,1.0,simple
monomer,48.05048189795376,0.0005708927345677,2.0,intermediate
food_waste,17.060717061441885,0.0007892992607908,2.0,intermediate
chlorine,21.6735228460018,0.0007572550600322,2.0,intermediate
composite_materials,38.53267397483108,0.0004342832471231,3.0,complex
acetyl,61.14964394119562,0.0002934574174735,2.0,intermediate
amines,36.09562789072034,0.000798575213642,2.0,intermediate
ethylene,55.60537805795354,0.0004444024684153,2.0,intermediate
gender_equality,5.876603024098521,0.0019850539101514,2.0,intermediate
illumina,46.27222663506493,0.0003575458189907,3.0,complex
deforestation,15.762174950837782,0.0010414365246546,3.0,complex
bioethanol,28.549318976199327,7.58941596914312e-05,2.0,intermediate
spectrometer,43.21209990610733,0.0006670253368435,3.0,complex
wide_area_network,30.614996943591144,0.0007935156029959,3.0,complex
melatonin,9.329091128031628,0.000269002632684,1.0,simple
food_insecurity,5.401122621579087,0.0016662984394474,2.0,intermediate
eutrophication,34.82261989719501,0.0002470776532176,3.0,complex
polyethylene,52.68333533194682,0.000690636853192,2.0,intermediate
autodesk,8.394866280157432,0.0008213434615494,1.0,simple
pyrolysis_plant,41.43965283833943,0.0003912765566313,3.0,complex
arsenic,19.397808217729438,0.0005658331239216,2.0,intermediate
plastic_waste,28.161104315796862,0.0006720849474896,3.0,complex
nanomaterials,25.672793626562704,0.0007479791071811,3.0,complex
degen,9.546383063358332,0.0004629543741177,1.0,simple
danaher_corp,32.294341694314205,0.0005371619969271,2.0,intermediate
blood_test,4.150664575407128,0.0008415819041338,2.0,intermediate
hydrogen_peroxide,40.31620227680163,0.0004098284623337,2.0,intermediate
genus_plc,29.267716320808983,0.0006079965459724,1.0,simple
sea_level_rise,6.658598634569459,0.0007800233079397,2.0,intermediate
united_parcel_services,7.146669916085505,0.0001020354813629,1.0,simple
carcinogens,17.866031617073457,0.0007800233079397,2.0,intermediate
new_challenge,3.5338790557998814,0.0019302414614854,1.0,simple
elsevier,5.485853208549391,0.0119668224464566,1.0,simple
matson,5.269424403303779,0.000159377735352,1.0,simple
social_capital,15.154513965831557,0.0002049142311668,2.0,intermediate
agilent_technologies,67.77409365661273,0.0002926141490325,2.0,intermediate
nylon,14.283683076309146,0.0007555685231502,2.0,intermediate
benzene,40.74499303839516,0.0003364641079653,2.0,intermediate
sea_level,8.445053755844901,0.0010920326311155,2.0,intermediate
genetic_test,6.450609443529689,0.0004511486159435,2.0,intermediate
postgraduate_education,2.4674091479163724,0.0015457110523821,2.0,intermediate
extinction_species,7.147332420821107,0.0014141611755836,2.0,intermediate
agricultural_practice,16.785964218976947,0.000852544393867,2.0,intermediate
logistics_service,11.539548621405729,0.0005498110235423,2.0,intermediate
st_corp,59.67652210389253,0.0003347775710833,1.0,simple
zeiss,48.1022603218127,0.0003111660547348,1.0,simple
specialty_chemicals,22.541994629949137,0.000690636853192,3.0,complex
linde,70.63670491124458,0.0001796161779363,1.0,simple
afforestation,14.380095398690168,0.0007201512486275,2.0,intermediate
elastomers,31.24483019265483,0.0002875545383864,2.0,intermediate
peroxide,42.53158611177101,0.0003423669870524,2.0,intermediate
basf,23.00643233160686,0.0003179122022629,1.0,simple
soil_erosion,32.57860528629977,0.0002538238007457,2.0,intermediate
organic_chemicals,40.605764287107775,0.0005413783391322,2.0,intermediate
helical,19.39722211222134,0.0004072986570106,2.0,intermediate
e1,20.511250056156264,0.0003929630935134,1.0,simple
polystyrene,57.69106623417982,0.0002867112699454,2.0,intermediate
cavitation_technologies,24.1315346219844,0.0001180575817422,3.0,complex
energy_intensity,17.258581059869265,0.0007538819862682,3.0,complex
rwe,3.9775625897806313,0.0001517883193828,1.0,simple
