marker,complexity,velocity,llm_score,llm_category
nvidia,39.58041640910898,0.007477261266488,5.0,complex
graphics_card,107.77068927341446,0.0034877582720417,4.0,simple
gaming_console,77.3539394084628,0.0042306777685767,3.0,simple
laptop,78.26694419698971,0.004459203516092,3.0,simple
intel,125.51872624469829,0.0027372493595376,4.0,simple
rtx,191.3528701266461,0.0011282931740792,5.0,complex
cpu,72.37081340075049,0.0059745569045976,3.0,simple
consumer_electronics_show,58.26924120819879,0.003925414592929,3.0,simple
amd,199.69332014046572,0.0013644083375637,4.0,simple
qualcomm,62.53924352924429,0.0019707183466541,4.0,simple
writing_instrument,9.344835699238304,0.0039515559146005,1.0,simple
oled_panel,120.5796155441348,0.0011831056227453,4.0,intermediate
asustek_computer,254.7529989126016,0.0007496656440631,4.0,intermediate
technology_hardware_storage_peripherals,47.120325419310696,0.0029497530066736,3.0,simple
dell_technologies,76.49492822034561,0.0014647572820446,4.0,intermediate
tablet,43.2426788429146,0.002493544780084,3.0,simple
memory_chips,72.81057440272426,0.002386449688075,4.0,intermediate
battery_life,97.54087338801249,0.0016949695664419,3.0,simple
computer_keyboard,115.91076346215452,0.0013576621900356,2.0,simple
hp_inc,53.18832629755899,0.0024522246264742,4.0,intermediate
fp_corp,36.3203477038558,0.0011266066371972,4.0,intermediate
geforce,293.92017977297706,0.000532102386281,5.0,complex
lenovo,158.91309390633126,0.0008744693733334,4.0,intermediate
solid_state_drive,204.8791412997304,0.0008786857155385,4.0,intermediate
xiaomi,14.15429013466034,0.0012151498235039,4.0,intermediate
windows,156.2283723421909,0.0006282349885568,3.0,simple
snapdragon,115.15197544997557,0.0007741204288525,4.0,intermediate
amd_ryzen,473.4623469316298,0.0003853736775442,5.0,complex
feature_price_point,11.208492802535012,0.0025205293701965,3.0,simple
display_panels,47.63441580236269,0.0013466997003023,4.0,intermediate
best_buy,95.08093689024116,0.0005287293125169,3.0,simple
motherboard,255.90664640063503,0.0003136958600579,4.0,intermediate
refrigeration_system,49.860552439495706,0.0009368712379686,3.0,simple
nvidia_blackwell,105.16126897696874,0.0004140448045388,5.0,complex
computer_peripheral,61.58312030367033,0.0008221867299905,3.0,simple
firmware,38.55208954591471,0.0004309101733591,4.0,intermediate
razer,284.5515963746572,0.0001526315878238,4.0,intermediate
ddr5_sdram,388.0339843069604,0.0001998546205207,4.0,intermediate
back_to_school,23.719514427570573,0.0008702530311284,3.0,simple
corsair_gaming,82.78939893795129,0.0001408258296496,4.0,intermediate
2_in_1_pc,192.0377811834688,0.0002900843437094,4.0,intermediate
chromebook,234.42710857081133,0.0001737132988492,3.0,simple
cloud_gaming_platform,118.6778349246452,0.0002293690159563,4.0,intermediate
windows_10,233.3950540180658,0.0002192497946641,3.0,simple
amd_radeon_rx,406.4002607787149,6.74614752812722e-05,5.0,complex
amd_ryzen_7,579.9344584693789,0.0001214306555062,5.0,complex
gaming_computer,372.5222708436367,0.000163594077557,4.0,intermediate
radeon,380.2771977410622,0.0001239604608293,5.0,complex
microsoft_surface,321.22418300467217,9.107299162971744e-05,4.0,intermediate
bios,159.44601676592606,0.0001323931452394,4.0,intermediate
acer,164.01198199477818,6.240186463517677e-05,4.0,intermediate
mini_pc,554.2677384885147,8.095377033752663e-05,4.0,complex
desktop_computer,61.74237354223166,0.0003676650402829,3.0,simple
lenovo_thinkpad_x1_carbon,851.296031171337,2.5298053230477068e-05,6.0,complex
nvidia_geforce_now,241.0263888331804,7.42076228093994e-05,5.0,complex
microsoft_surface_pro,462.4988784343852,4.890956957892234e-05,4.0,complex
omen,690.2548030379781,4.132015360977922e-05,4.0,complex
core_i7,428.8542707993397,0.0001340796821215,4.0,complex
desktop_cpu,307.84567981405263,7.25210859273676e-05,4.0,complex
elitebook,461.74622792108426,3.204420075860429e-05,4.0,complex
nvme_ssd,253.3861149109376,8.264030721955844e-05,4.0,complex
asrock,315.08232628841614,2.614132167149297e-05,4.0,complex
procyon,244.83647009847292,2.445478478946117e-05,4.0,complex
elitegroup_computer_systems,432.8793038546988,2.5298053230477077e-06,4.0,complex
business_laptop,631.0044388521834,6.9148012163304e-05,4.0,complex
mobile_cpu,172.6393845140302,6.577493839924038e-05,4.0,complex
home_audio_equipment,66.21082060741416,9.781913915784468e-05,3.0,simple
