marker,complexity,velocity,llm_score,llm_category
telecommunication_services,16.584182856702505,0.0172068925389294,5.0,complex
broadcasting,10.361746029924864,0.0136938362136572,4.0,simple
internet_service_provider,29.17765587369572,0.0049398665274711,5.0,complex
5g,35.58096165291834,0.0039970924104153,6.0,complex
subscription,16.307188986947402,0.0036176216119582,3.0,simple
wireless_telecommunication_services,48.71787244369323,0.0026478629047899,5.0,complex
volunteering,5.00968774377358,0.0055040131145107,1.0,simple
servicenow,128.60601698062257,0.0003575458189907,4.0,simple
4g,70.34034406413865,0.0012800814934621,5.0,complex
salesforce_dot_com,63.83761818261572,0.0007555685231502,4.0,simple
cloud_storage,10.546504754992402,0.0014470486447832,5.0,complex
diversified_telecommunication_services,77.44074474133465,0.0011299797109613,6.0,complex
huawei,15.4953058179343,0.0015988369641661,6.0,complex
television_network,19.94732018504271,0.0039507126461595,4.0,simple
cable_television,67.58983571772485,0.0013112824257797,4.0,simple
radio_station,43.65607144918216,0.001379587169502,4.0,simple
direct_to_customer,45.54401342070206,0.0011552777641917,3.0,simple
router,30.58184483899956,0.0007361733490068,3.0,simple
bce,261.10934237196665,0.0002285257475153,5.0,complex
population_growth,32.71234174475839,0.0015600466158794,3.0,simple
customer_traffic,35.74518935810107,0.001329834331482,4.0,simple
stock_based_compensation,46.89319420654529,0.0013677814113277,4.0,simple
augmented_reality,6.001593840823673,0.001061674967239,6.0,complex
media_content,46.15709283019596,0.0014504217185473,4.0,simple
services_revenue,105.326499385803,0.0007732771604115,4.0,simple
customer_churn,94.24294273977075,0.0007952021398779,4.0,simple
video_conference_system,6.101693333234576,0.0011131143421409,5.0,complex
feature_payment_timing,67.50585569911574,0.0010060192501319,4.0,simple
telecommunications_equipment,84.36859460805937,0.0006838907056638,6.0,complex
quebecor,1379.625529788879,3.4574006081652e-05,4.0,simple
federal_tax,41.13584865787813,0.0011468450797816,3.0,simple
facial_recognition,14.509288917928142,0.0005683629292447,6.0,complex
arpu,208.23894575626795,0.000322128544468,4.0,simple
entergy,108.4996482463198,0.0002057574996078,4.0,simple
tennessee_valley_authority,164.51142698620325,0.0002765920486532,3.0,simple
telus,290.4817932924459,0.0001045652866859,4.0,simple
viewership,80.55817225114889,0.0006543763102283,4.0,simple
shaw_communications,1914.0465597493712,2.2768247907429363e-05,4.0,simple
rogers_communications,658.4127338739581,7.42076228093994e-05,4.0,simple
twenty_first_century_fox,80.28165832153483,0.0005169235543427,4.0,simple
blackberry,174.12103687258784,0.0001155277764191,4.0,simple
cola,40.154324793675,0.0003162256653809,1.0,simple
media_entertainment,62.72515290694964,0.0003997092410415,4.0,simple
modem,159.9548560108265,0.0003938063619544,3.0,simple
cable_satellite,164.9854980883939,0.00037356791937,4.0,simple
total_cash,142.08190239270326,0.0004157313414208,3.0,simple
subscriber_base,251.4407809905273,0.0002909276121504,4.0,simple
bouygues_telecom,520.3809310522241,1.855190570234985e-05,4.0,simple
health_care_it,145.01709388315743,0.0001307066083574,4.0,simple
phone_carrier,116.6819021848023,0.0003322477657602,4.0,simple
radio_broadcasting,74.84742731477591,0.000372724650929,4.0,simple
television_broadcasting,17.725499933853033,0.000532945654722,4.0,simple
capital_intensity,104.3596319598304,0.0004924687695532,4.0,simple
tyson_foods,245.9131229483612,0.0001796161779363,3.0,simple
fx_swap,228.75891276635303,0.0001931084729926,4.0,simple
a9_com,251.91658957472347,0.0001753998357313,4.0,simple
cogeco_communications,1007.6443784160892,3.0357663876572487e-05,4.0,simple
sfr,211.50084760393364,6.66182068402563e-05,4.0,simple
television_advertising,242.94286131525212,0.0001880488623465,4.0,simple
image_sensor,65.41413360828992,0.0003044199072067,4.0,simple
national_geographic,94.18163247983657,0.0003912765566313,3.0,simple
new_subscribers,136.82768854157652,0.0003997092410415,4.0,simple
telecommunications_tower,121.2226685779286,0.0001981680836387,5.0,complex
subscriber_growth,317.4041338665402,0.0001779296410543,4.0,simple
download_speed,63.17764384704993,0.000214190184018,4.0,simple
television_production,131.3891454472457,0.0003786275300161,4.0,simple
iliad,264.9876876531867,4.637976425587463e-05,4.0,simple
rationing,56.686101202956685,0.0003482698661395,3.0,simple
mcafee,2.0690053659493755,0.0002791218539762,4.0,simple
cost_of_rent,31.868290059365425,0.0004418726630923,3.0,simple
pending_application,80.78330376722347,0.0002411747741305,3.0,simple
iptv,671.1139169225414,8.601338098362204e-05,4.0,simple
landline,70.31884540425321,0.0003128525916168,3.0,simple
average_revenue_by_account,21.17855271605397,0.0002959872227965,4.0,simple
paid_subscribers,43.80527584021377,0.0002015411574028,4.0,simple
class_b_shares_outstanding,196.0558730900025,0.0002318988212793,4.0,simple
upload_speed,358.7139149876224,0.0001475719771777,4.0,simple
corus_entertainment,1035.0158251724952,2.1924979466413455e-05,4.0,simple
fund_flow,117.74211871672112,0.0001931084729926,4.0,simple
mobile_virtual_network_operator,271.1896861224833,0.0001028787498039,5.0,complex
skype,6.0378585295535965,0.000163594077557,4.0,simple
townsquare_media,20.179938682342485,4.975283801993824e-05,4.0,simple
cogeco,996.206258334168,3.1200932317588385e-05,4.0,simple
