marker,complexity,velocity,llm_score,llm_category
feature_student_status,1.907853773185815,0.0343842706824234,3.0,simple
storm,1.6302153607668328,0.0198142785585506,2.0,simple
high_school,2.000377548667977,0.0245171866540963,2.0,simple
multifamily_residential,5.93664981132648,0.0106159064039491,4.0,intermediate
generative_ai,1.4729467418665938,0.0054036641700299,5.0,complex
legal_services,2.673493799789312,0.0057047110034725,3.0,simple
undergraduate_education,1.7128804505515636,0.0047054379008687,3.0,simple
equity_real_estate_investment_trusts,26.56633029078665,0.0022236988789589,6.0,complex
grove,5.02630503333182,0.0029961327709295,2.0,simple
middle_school,2.3431995433258392,0.0036656879130961,2.0,simple
hvac,7.36339372772187,0.0014723466980137,3.0,simple
axiall,2.8879766521982457,0.0013163420364258,2.0,simple
tutoring,3.845048830655845,0.001221052702591,3.0,simple
home_prices,15.48992374380878,0.001277551688139,3.0,simple
physical_therapy,3.650439789602006,0.0007918290661139,3.0,simple
hitachi,4.637648848699817,0.0007479791071811,3.0,simple
mortgage_interest_rates,17.627436029867244,0.0012008142600066,4.0,intermediate
cbre_group,18.92328886818905,0.0003963361672774,4.0,intermediate
storage_unit,10.429463414094448,0.0006973830007201,3.0,simple
solid_state,6.750250060984318,0.0009166327953842,4.0,intermediate
duke_energy,9.020243038734266,0.0003145391284989,4.0,intermediate
bridgewater_associates,6.14453425610504,0.0005717360030087,5.0,complex
graduation_rate,2.017602374986908,0.0005042745277275,3.0,simple
broke_out,1.6640224553058494,0.0003330910342012,2.0,simple
zillow_group,14.676443008851631,0.0004401861262103,4.0,intermediate
forced_labor,1.229744973404246,0.0005439081444552,4.0,intermediate
thermal_camera,2.873323715920839,0.0003592323558727,3.0,simple
townhouse,12.28235987295556,0.000853387662308,3.0,simple
pressure_sensor,9.334685157259749,0.0002512939954227,3.0,simple
led_ligthing,7.177222971184756,0.0003963361672774,3.0,simple
realty_income_corp,98.0842644524929,9.360279695276518e-05,5.0,complex
aes_corp,8.408879255175803,0.0001905786676695,4.0,intermediate
cadiz,0.5678564562689931,0.0003086362494118,4.0,intermediate
digital_realty_trust,44.3856507506813,6.493166995822448e-05,5.0,complex
prologis,25.46055497327984,0.000108781628891,5.0,complex
real_estate_services,21.29493101641737,0.0005514975604244,5.0,complex
realpage,39.018851691147766,0.0001534748562648,4.0,intermediate
price_gouging,9.117127956104657,0.0004191044151849,3.0,simple
eog_resources,32.89708374539575,7.25210859273676e-05,4.0,intermediate
mixed_use_development,12.63786520449884,0.000585228298065,4.0,intermediate
fresnillo,11.277071857210702,8.348357566057433e-05,4.0,intermediate
rbb_bancorp,10.26148870353584,3.879034828673151e-05,4.0,complex
vacancy_rate,21.314146785981563,0.0004106717307747,3.0,simple
medical_office,11.245960085767518,0.0003685083087239,3.0,simple
funds_from_operations,74.97325437742055,0.0002066007680488,4.0,complex
woodward,5.332929799974051,0.0004191044151849,4.0,complex
skipper,2.688776834528958,0.0006189590357056,2.0,simple
student_housing,13.86130318547904,0.0002538238007457,4.0,complex
cushman_wakefield,42.99226043997499,0.0002875545383864,4.0,complex
home_sales,25.160544074908493,0.0005025879908454,3.0,simple
moog,12.05081854279255,6.66182068402563e-05,3.0,simple
codere,2.5364104518604638,0.0002268392106332,3.0,simple
lexington_realty_trust,9.59249789511468,3.4574006081652e-05,5.0,complex
punitive_damages,1.2648605119481344,0.0002976737596786,3.0,simple
tdk,6.366135129022402,6.99912806043199e-05,3.0,simple
equity_lifestyle_properties,86.99776984339938,1.770863726133395e-05,5.0,complex
symbotic,1.1448729741686954,6.66182068402563e-05,3.0,simple
willow_oil_project,18.23131306046068,0.0003516429399036,4.0,complex
abm_industries,14.055098108235851,5.818552243009727e-05,4.0,complex
ferrum,5.028129358053476,0.0001231171923883,3.0,simple
leasing_activity,34.86217478632221,0.0001433556349727,3.0,simple
brake_drum,5.425589828526601,3.1200932317588385e-05,2.0,simple
wabtec,16.440248065216995,6.830474372228809e-05,3.0,simple
news_corp,11.183727517741074,0.0002470776532176,3.0,simple
sykes_enterprises,4.394089617216314,0.0001821459832594,3.0,simple
neuralink,14.829056986596118,0.0001433556349727,5.0,complex
hertz,6.249980357852465,0.0001880488623465,3.0,simple
rental_income,23.69600713882093,0.0004157313414208,3.0,simple
phone_interview,3.01115590333798,0.0007015993429252,2.0,simple
redfin,27.61519611616025,0.0001357662190035,4.0,complex
existing_homes,11.36200573595526,0.0001905786676695,3.0,simple
pandora_media,88.99780316911102,4.637976425587463e-05,3.0,simple
installed_base,6.568845565655422,0.0002976737596786,3.0,simple
lennar_corporation,65.22808572104904,9.191626007073336e-05,4.0,complex
sentinelone,66.49224065908578,0.0001028787498039,3.0,simple
rightmove,25.40081387990012,0.0001197441186242,4.0,complex
terumo,19.1836908978489,7.336435436838351e-05,3.0,simple
economic_damage,3.117895829776755,0.0003330910342012,3.0,simple
force_detection_sensor,8.550018907405477,6.240186463517677e-05,3.0,simple
price_fixing,19.548954736124763,0.0002209363315461,3.0,intermediate
universal_display_corp,76.83629712687603,3.71038114046997e-05,4.0,complex
f5_networks,11.005824231245478,3.963361672774741e-05,4.0,complex
fortune_brands,15.128223924281173,8.854318630666975e-05,3.0,intermediate
rolls_royce_phantom,3.90182484804594,2.614132167149297e-05,3.0,intermediate
savills,11.51274634135508,0.0002555103376278,4.0,complex
specialized_reits,39.00726044766565,0.0001796161779363,5.0,complex
industrial_warehouse,26.291148916974784,0.0002378017003664,4.0,complex
iqe,7.107209756931983,1.9395174143365757e-05,3.0,intermediate
pershing_square,14.95824217991626,0.0001273335345934,4.0,complex
start_up_costs,9.775079055325584,0.0001973248151977,3.0,intermediate
acuity_brands,7.792528720769714,4.806630113790644e-05,3.0,intermediate
four_corners,6.863805519666884,0.0002521372638637,3.0,intermediate
environmental_facilities_services,29.42183771481862,0.0001779296410543,4.0,complex
albemarle,6.870720968423531,0.0003069497125297,4.0,complex
enea,19.92513271803203,9.613260227581287e-05,4.0,complex
hoya,8.482414521267508,0.0001180575817422,3.0,intermediate
real_estate_software,29.46551961899442,9.781913915784468e-05,4.0,complex
diversified_support_services,5.283716036348473,0.0002276824790742,4.0,complex
covestro,25.20810996251579,4.216342205079512e-05,3.0,intermediate
rockwell_automation,18.596017290232364,0.000107095092009,4.0,complex
epr_properties,55.646147845517575,2.445478478946117e-05,5.0,complex
w_p_carey,35.599392275116,2.1924979466413455e-05,3.0,intermediate
aramark,3.1107493859007302,8.264030721955844e-05,3.0,intermediate
sun_communities,38.94954391173167,2.1924979466413455e-05,4.0,complex
trimas,25.60696842907324,2.0238442584381655e-05,3.0,intermediate
battleship,6.782539882102112,0.0001391392927676,2.0,simple
pultegroup,37.9069332760506,9.950567603987648e-05,4.0,complex
rotor_blade,12.549378833451716,9.360279695276518e-05,3.0,intermediate
zimmer_biomet,10.991373634706251,4.469322737384283e-05,3.0,intermediate
americold_realty_trust,29.856940296657758,3.62605429636838e-05,5.0,complex
innovative_industrial_properties,26.85172045733051,2.5298053230477068e-05,5.0,complex
lgi_homes,68.32105210981366,1.4335563497270342e-05,4.0,complex
four_corners_property_trust,13.283753332063943,2.108171102539756e-05,5.0,complex
cabot_microelectronics,11.87738708320737,0.0001804594463774,3.0,intermediate
delano,4.772712584788984,0.0001340796821215,3.0,intermediate
republic_services,17.357932616101152,0.0001560046615879,3.0,intermediate
sodexo,7.644974252586196,0.0001037220182449,3.0,intermediate
new_oriental_education_technology,14.772173039522212,1.686536882031805e-05,3.0,intermediate
dr_horton,46.798291360467175,0.0001366094874445,3.0,intermediate
glass_substrate,3.416590924198118,9.697587071682876e-05,3.0,intermediate
internet_auction,14.634176608358027,0.0001914219361106,3.0,intermediate
the_boring_company,16.46356761334243,9.022972318870154e-05,3.0,intermediate
first_industrial_realty_trust,40.68752636148919,2.1924979466413455e-05,5.0,complex
lennox_international,53.04926369923552,1.770863726133395e-05,3.0,intermediate
trane_technologies,38.21683908557886,5.312591178400185e-05,3.0,intermediate
hurricane_ian,12.973534052985848,0.0001501017825008,2.0,simple
diamondback_energy,40.58884722037966,4.300669049181102e-05,4.0,complex
alexandria_real_estate,15.330093459606934,4.047688516876332e-05,4.0,complex
costar_group,33.23671138303649,3.288746919962019e-05,4.0,complex
stag_industrial,28.093312330347345,2.8671126994540684e-05,4.0,complex
eastgroup_properties,88.64427786747018,1.6022100379302144e-05,4.0,complex
icf_international,14.60500015550402,3.71038114046997e-05,4.0,complex
edison_spa,16.039645700031592,1.770863726133395e-05,3.0,intermediate
whitbread,11.776569057356005,4.300669049181102e-05,3.0,intermediate
residential_reits,95.76098512699964,9.191626007073336e-05,5.0,complex
dsr,2.9155156702611014,7.842396501447892e-05,3.0,intermediate
hurricane_maria,2.2919749833589127,0.000159377735352,2.0,simple
zalando,9.431439838649132,5.734225398908137e-05,3.0,intermediate
sales_force,10.761792918793796,0.000269845901125,3.0,intermediate
regal_beloit,31.752201966874924,3.79470798457156e-05,3.0,intermediate
retail_reits,16.88209414180099,0.000213346915577,5.0,complex
clean_harbors,35.78494088043694,1.4335563497270342e-05,3.0,intermediate
luxury_apartments,8.999564479333271,0.0001332364136805,4.0,complex
test_preparation,17.7393341463653,7.58941596914312e-05,3.0,intermediate
violent_extremism,1.4802846547133213,0.0002352718950434,3.0,intermediate
american_homes_4_rent,43.857567952399634,2.0238442584381655e-05,3.0,intermediate
gamesa,17.709527675907452,5.481244866603366e-05,3.0,intermediate
