marker,complexity,velocity,llm_score,llm_category
fruit,26.285830471643,0.0068574589623413,1.0,simple
chicken,33.2297217093251,0.0066027918931545,1.0,simple
meat,31.355673621106952,0.0056085784011967,1.0,simple
wine,29.65170392442776,0.0046067754932698,1.0,simple
dinner,17.023387048878963,0.0082496951584585,1.0,simple
vegetables,35.564611425061216,0.0053387325000716,1.0,simple
lunch,17.486044498929193,0.0066736264421998,1.0,simple
breakfast,23.784092630393676,0.0055267813624182,1.0,simple
cheese,55.99769721920846,0.0030593779040056,1.0,simple
cookies,39.10522174395725,0.0023839198827519,1.0,simple
beef,44.12311394746818,0.0030087817975447,1.0,simple
seafood,39.52816282992649,0.0020634778751659,1.0,simple
chocolate,45.9280418485984,0.0029902298918423,1.0,simple
tomato,72.70273060681482,0.0018104973428611,1.0,simple
jack_in_the_box,9.150215706292954,0.0005363187284861,1.0,simple
spices,49.66760479468144,0.0021419018401803,1.0,simple
salmon_farming,42.13940128071605,0.0015263158782387,1.0,simple
sauces,76.86604794636513,0.0019403606827775,1.0,simple
bread,39.810474446237045,0.0030180577503959,1.0,simple
cherry,26.81820087454002,0.0022945334280042,1.0,simple
turmeric,57.01511335082026,0.0003035766387657,1.0,simple
canned_soup,43.02779037650408,0.0022068335101386,1.0,simple
potato,55.30976798552374,0.0021950277519643,1.0,simple
pork,55.2802546287968,0.0019234953139572,1.0,simple
peaches,28.7753858632896,0.0013070660835746,1.0,simple
banana,45.09951257736767,0.0014993312881262,1.0,simple
valentines_day,22.39758675376804,0.001436929423491,1.0,simple
grocery_outlet,22.45311317822873,0.0003094795178528,1.0,simple
steak,67.75904400103076,0.001539808173295,1.0,simple
olive,25.44284854424656,0.0015507706630282,1.0,simple
ice_cream,45.17554924939952,0.0017582146995181,1.0,simple
butter,65.98631883230905,0.0013745275588559,1.0,simple
walnut,24.881711634143816,0.0014166909809067,1.0,simple
avocado,57.89736516548893,0.0011114278052589,1.0,simple
lemon,64.79699842806609,0.0015237860729157,1.0,simple
onion,78.5202450406001,0.0014225938599938,1.0,simple
grapes,46.14923116252017,0.0008272463406366,1.0,simple
oysters,50.21116646818386,0.0009334981642046,1.0,simple
broccoli,72.96417557706333,0.0004654841794407,1.0,simple
mango,52.96514235630171,0.0008095377033752,1.0,simple
vine,18.04528958155016,0.0008845885946256,1.0,simple
salad,72.94390632976831,0.0017480954782259,1.0,simple
coconut,58.507765344383785,0.0010760105307362,1.0,simple
pasta,62.7209349300603,0.0014040419542914,1.0,intermediate
pineapple,77.98441890414814,0.0006113696197365,1.0,intermediate
squash,54.22889167359972,0.000478133206056,1.0,intermediate
champagne,27.82348524313448,0.0010144519345421,1.0,intermediate
mondelez_international,43.66915467731484,0.0004207909520669,1.0,intermediate
bagel,67.80307754328022,0.0004165746098618,1.0,intermediate
vinegar,52.06653101038774,0.0003710381140469,1.0,intermediate
cucumber,88.75991801447458,0.0005405350706911,1.0,intermediate
sausage,69.15011087201593,0.0010844432151464,1.0,intermediate
coffeehouse,23.91050631769828,0.0014158477124656,1.0,intermediate
vanilla,64.26669156104913,0.0008567607360721,1.0,intermediate
carrot,81.70853111120881,0.0008921780105948,1.0,intermediate
garlic,98.62478921699804,0.0008955510843588,1.0,intermediate
feature_diet,62.891177618645685,0.0006451003573771,1.0,intermediate
meat_alternatives,85.43982183538512,0.0001568479300289,1.0,intermediate
hot_dog,43.83777987640221,0.0006864205109869,1.0,intermediate
ginger,67.14404928421943,0.0006324513307619,1.0,intermediate
syrup,63.92834097232296,0.0006779878265767,1.0,intermediate
lettuce,87.0472672273524,0.0005481244866603,1.0,intermediate
mustard,60.0121876793631,0.000480663011379,1.0,intermediate
pastry,67.12770057334755,0.0010178250083061,1.0,intermediate
el_pollo_loco,9.466753047972952,0.0002318988212793,1.0,intermediate
almond,90.84242475879054,0.0005928177140341,1.0,intermediate
cinnamon,80.10794506243127,0.0006113696197365,1.0,intermediate
pudding,69.77568485603607,0.000532102386281,1.0,intermediate
lemonade,53.74860496417245,0.0004924687695532,1.0,intermediate
chewy_inc,29.18369494934586,0.0001652806144391,1.0,intermediate
kale,77.98859104599366,0.0003002035650016,1.0,intermediate
mussels,47.7234835974722,0.0002555103376278,1.0,intermediate
beet,80.21212393095747,0.0004410293946513,1.0,intermediate
salsa,82.50223712721566,0.0004452457368563,1.0,intermediate
oreo,53.15926399397426,0.0002808083908582,1.0,intermediate
pears,73.5290385180535,0.0004519918843845,1.0,intermediate
cabbage,78.92717751137529,0.0005557139026294,1.0,intermediate
peanut_butter,63.12121418703301,0.0005068043330505,1.0,intermediate
oranges,41.291284902503456,0.0005481244866603,1.0,intermediate
pistachio,107.26041636485516,0.0002917708805915,1.0,intermediate
alternative_protein,52.77794617125954,0.0001163710448601,1.0,intermediate
lemon_juice,111.08576868350193,0.0001180575817422,1.0,intermediate
yelp,51.78454534714883,0.0001753998357313,1.0,intermediate
spinach,115.87683018248124,0.0003448967923755,1.0,intermediate
pumpkin,64.43101769990456,0.0004182611467438,1.0,intermediate
deli_meat,67.02303118706834,0.0001880488623465,1.0,intermediate
pizza_chain,52.25950266479995,0.0004840360851431,1.0,complex
eggplant,138.2685664800114,0.0001509450509418,1.0,complex
pecan,87.81362548668976,0.0002420180425715,1.0,complex
cabernet_sauvignon,73.734778892755,5.396918022501775e-05,1.0,complex
potato_chips,41.36655688753176,0.0002226228684281,1.0,complex
red_wine,61.85577019020978,0.0002504507269817,1.0,complex
beyond_meat,100.71541645761518,5.649898554806546e-05,1.0,complex
brownies,86.3271605746669,0.0003347775710833,1.0,complex
chicken_wing,79.96347109123217,0.0002808083908582,1.0,complex
hair_mousse,116.09428327402162,0.0001576911984699,1.0,complex
orange_juice,47.232100111374095,0.0002268392106332,1.0,complex
tortillas,90.56706340305088,0.0002968304912375,1.0,complex
plant_protein,59.81400230310823,0.0001248037292703,1.0,complex
quinoa,129.11702164880336,0.0001172143133012,1.0,complex
raisins,54.25851772819481,0.0002276824790742,1.0,complex
pretzels,56.60381119330331,0.0002555103376278,1.0,complex
ground_beef,98.7232543160424,0.0001526315878238,1.0,complex
chia,67.56160689834047,0.0002184065262231,1.0,complex
oatmeal,65.26076364559962,0.0002791218539762,1.0,complex
cashew,71.63301917376731,0.0002259959421922,1.0,complex
steakhouse,55.9689853813169,0.0004519918843845,1.0,complex
lollipops,42.52626833271571,9.444606539378106e-05,1.0,complex
cauliflower,157.11861245613247,0.0002302122843973,1.0,complex
meat_consumption,45.67883017621913,0.0001222739239473,1.0,complex
french_fries,83.63371579333486,0.0002057574996078,1.0,complex
sou_inc,41.28870252617713,0.0002318988212793,1.0,complex
bell_pepper,78.3242122173484,0.0001315498767984,1.0,complex
ketchup,47.15871407527011,0.0001813027148184,1.0,complex
cottage_cheese,80.51955350740481,7.16778174863517e-05,1.0,complex
cream_cheese,128.3388034821789,0.0001939517414336,1.0,complex
brown_sugar,115.21445322587874,0.0001332364136805,1.0,complex
radish,95.2491166947449,0.000161907540675,1.0,complex
chocolate_chips,95.02619156626469,0.0002394882372485,1.0,complex
cupcakes,62.44247486329824,0.0002883978068274,1.0,complex
hazelnuts,147.28392689940242,0.0001720267619672,1.0,complex
oat_milk,121.9567949179988,8.348357566057433e-05,1.0,complex
relish,75.8765909601547,0.0001020354813629,1.0,complex
white_wine,101.09269277034736,0.0001239604608293,1.0,complex
bbq_sauce,90.4246761881227,0.0001205873870652,1.0,complex
iced_tea,56.51471846571216,0.0001205873870652,1.0,complex
asparagus,132.83600087586544,0.0001248037292703,1.0,complex
nutella,125.09673015604598,7.926723345549482e-05,1.0,complex
