marker,complexity,velocity,llm_score,llm_category
neural_networks,7.494451199895517,0.0029413203222634,5.0,complex
transformer,4.552879800387236,0.0027397791648606,5.0,complex
quantum_computer,19.1506948684658,0.0016797907345036,7.0,complex
ibm,14.661171889896291,0.0020634778751659,3.0,simple
palantir,19.970449614087336,0.0004756034007329,4.0,intermediate
tsmc,24.491952267903027,0.0008769991786565,4.0,intermediate
softbank,15.917851742563377,0.0013846467801481,3.0,simple
ai_chip,19.507514210116707,0.0011274499056382,6.0,complex
asml_holding,28.57013184040145,0.0004393428577692,5.0,complex
micron,21.16359935072384,0.0007817098448217,4.0,intermediate
broadcom,31.168834844060964,0.0006999128060431,4.0,intermediate
siemens,14.665814998412324,0.0014158477124656,4.0,intermediate
semiconductors_semiconductor_equipment,30.667129628044027,0.0010878162889105,6.0,complex
high_performance_computer,15.241634253694434,0.0010178250083061,4.0,intermediate
security_personnel,1.622846932007127,0.0022742949854198,2.0,simple
oshkosh,16.31129712140307,0.0004157313414208,2.0,simple
identity_theft,1.52318623976379,0.0008837453261846,3.0,simple
doppler,5.393687998952021,0.000532102386281,2.0,simple
emporia,11.545954829546814,0.0001905786676695,2.0,simple
canon,14.285365126921707,0.0005928177140341,3.0,simple
rakuten,23.269606539860625,0.0002378017003664,3.0,simple
immersion_corp,5.76180742890227,0.0007159349064225,4.0,intermediate
semiconductor_equipment,43.20345235230942,0.0007302704699197,5.0,complex
applied_materials,13.296601148646513,0.000479819742938,4.0,intermediate
mmwave_spectrum,31.7959072812001,0.0002715324380071,4.0,intermediate
resonant,6.741826593330455,0.0004882524273482,3.0,simple
ionq,55.198824892568375,0.0001357662190035,6.0,complex
laser_gyroscope,15.243866308884057,0.0001787729094953,4.0,complex
inventory_management,7.412016737226152,0.0008314626828416,3.0,simple
microcontroller,24.59376069374023,0.0003314044973192,3.0,simple
analog_devices,17.00603403685441,0.0005574004395115,4.0,complex
yamaha,9.515711295569174,0.0003002035650016,3.0,simple
sense_technologies,22.933185952770074,0.0004047688516876,4.0,complex
nxp_semiconductors,41.51326458370423,0.0001509450509418,4.0,complex
rigetti_computing,57.59360378982584,0.0001323931452394,6.0,complex
lam_research,54.462107229224,0.0001450421718547,5.0,complex
marvell_technology_group,62.60611848815966,0.0001720267619672,4.0,complex
celestica,53.032277394600094,9.107299162971744e-05,4.0,complex
applovin,22.74777591484754,0.000109624897332,3.0,simple
stock_correction,11.420194671783875,0.0004890956957892,3.0,simple
cadence_design_systems,15.592292656492226,0.0003238150813501,4.0,complex
mitsubishi_electric,18.75652166088139,0.0004098284623337,4.0,complex
credo_technology_group_holding,46.50239729213578,6.99912806043199e-05,4.0,complex
soundhound_ai,56.167250884528855,6.240186463517677e-05,4.0,complex
integrated_circuit,18.42861762334837,0.0009781913915784,4.0,complex
fujitsu,48.59870446966742,0.0002209363315461,4.0,complex
microchip_technology,29.496605394962955,0.000162750809116,4.0,complex
semiconductor_wafer,29.945793765416063,0.0004637976425587,5.0,complex
trade_secret,9.644236691192134,0.0004047688516876,3.0,simple
cdw,11.556072721493834,7.58941596914312e-05,3.0,simple
stmicroelectronics,33.532760454347354,0.0001855190570234,4.0,complex
texas_instruments,40.51576599037779,0.0002959872227965,4.0,complex
electronic_equipment_instruments,20.65176596682152,0.0006788310950178,4.0,complex
uipath,49.31510791558996,6.577493839924038e-05,3.0,simple
umc,13.267108374957976,0.0002453911163356,4.0,complex
red_hat,20.03264396561606,0.0001821459832594,3.0,simple
ntt_data,23.683991197989403,0.0001307066083574,3.0,simple
keysight_technologies,53.967611360341095,0.0001475719771777,4.0,complex
power_loss,12.60146371225002,0.000213346915577,3.0,simple
bosch,26.04439876289996,0.0002808083908582,3.0,simple
integer_holdings,5.221890410153765,4.722303269689053e-05,3.0,simple
computer_electronics_retail,27.75708809017348,0.0002175632577821,3.0,simple
load_balancing,25.279488754341703,0.0001720267619672,3.0,simple
kyocera,31.105923806814165,0.0001425123665316,3.0,simple
kddi,101.49802125936216,5.0596106460954135e-05,3.0,simple
wework,3.1305113393773816,0.0001054085551269,3.0,simple
altair_engineering,13.971761892801805,7.926723345549482e-05,3.0,simple
globalfoundries,36.43627605952073,0.0001501017825008,4.0,complex
siemens_healthineers,26.823732011025687,0.0001720267619672,4.0,complex
technology_distributors,52.19346848459399,0.0002428613110125,3.0,simple
ceva,20.255246878590047,4.722303269689053e-05,4.0,complex
ingram_micro,16.812083808772478,4.637976425587463e-05,3.0,simple
federal_advisory_committee_act,1.953685661609887,0.0002782785855352,3.0,simple
zoetis,21.96803383399705,7.25210859273676e-05,3.0,simple
hologic,29.14136980783381,0.0001020354813629,3.0,simple
demodulator,25.349161346871583,0.0001155277764191,3.0,simple
gross_merchandise_volume,4.789755736630595,0.0001644373459981,3.0,simple
himax_technologies,55.46147575178392,1.2649026615238534e-05,4.0,complex
scout_motors,46.71005061691347,5.396918022501775e-05,3.0,simple
amphenol_corp,40.65722512812476,0.000111311434214,3.0,simple
synopsys,35.56434947647733,0.0001121547026551,4.0,complex
electronic_manufacturing_services,74.01174411935085,0.000213346915577,4.0,complex
tokai,31.89927193925904,0.0001155277764191,3.0,simple
vicon_industries,79.42861025463424,3.62605429636838e-05,3.0,simple
infineon_technologies,30.786318086444016,0.0001821459832594,4.0,complex
suraj_limited,13.207727724005858,0.0001821459832594,3.0,simple
hon_hai_precision_industry,45.37207408038094,7.58941596914312e-05,3.0,simple
b_riley_financial,33.0527811271286,0.0001391392927676,3.0,simple
social_commerce,13.921086819433926,0.0001366094874445,3.0,simple
jmp_securities,1.884016308520777,0.0001239604608293,3.0,simple
outsourced_services,16.509469980611552,0.0003980227041595,3.0,simple
semtech,57.25970419943454,4.469322737384283e-05,4.0,complex
renesas_electronics,42.93595586616568,7.758069657346301e-05,4.0,complex
bigbearai_holdings,32.95824136194612,2.782785855352478e-05,4.0,complex
switchgear,6.8569826191915215,0.0003828438722212,3.0,simple
electrical_connector,30.435999617596657,0.0001728700304082,3.0,simple
impinj,66.44013514249683,3.288746919962019e-05,3.0,simple
non_gaap_eps,23.74309004914982,0.0001821459832594,3.0,simple
avnet,17.221159046100396,3.0357663876572487e-05,3.0,simple
amprius_technologies,51.10886922225157,7.589415969143122e-06,4.0,complex
nippon_telegraph_telephone,28.07982537820311,0.0002023844258438,3.0,simple
skyworks,61.56272380787173,2.108171102539756e-05,4.0,complex
medical_imaging,8.520715920924866,0.0005734225398908,4.0,complex
synnex,11.909471794673816,6.155859619416088e-05,4.0,complex
applied_optoelectronics,65.85660863125977,2.3611516348445264e-05,4.0,complex
gentherm_inc,120.4347190650353,1.2649026615238534e-05,3.0,simple
in_car_entertainment,59.51675372976775,0.0001020354813629,3.0,intermediate
abb,26.05116270358858,3.79470798457156e-05,3.0,intermediate
resmed,28.304587482148698,0.0001669671513211,3.0,intermediate
ct_scanner,13.429798621797625,0.0001129979710961,3.0,intermediate
bentley_systems,19.036112062428774,4.216342205079512e-05,3.0,intermediate
chiyoda,9.29121219753721,0.0008761559102155,3.0,intermediate
globus_medical,86.16477209106733,3.0357663876572487e-05,3.0,intermediate
ntt_docomo,53.90415658899285,0.0001205873870652,3.0,intermediate
teradyne,51.07553947561325,5.818552243009727e-05,3.0,intermediate
marketing_software,11.607810952199658,0.0001829892517004,3.0,intermediate
novanta,4.945737885869733,2.3611516348445264e-05,3.0,intermediate
cerence,100.94572854315658,4.5536495814858726e-05,3.0,intermediate
perceptron,11.061773223321376,0.0001298633399164,3.0,intermediate
amazon_redshift,3.0381955954819704,9.191626007073336e-05,3.0,intermediate
non_discrimination,3.9477600292728914,0.0002597266798328,3.0,intermediate
equipment_failure,8.385674993012422,0.0001872055939055,3.0,intermediate
number_schools,0.0184367323680452,0.0002344286266024,3.0,intermediate
