marker,complexity,velocity,llm_score,llm_category
apparel,23.70636031874052,0.0112871480829978,1.0,simple
food_retail,3.6963174711441686,0.0110822338518309,1.0,simple
footwear,25.68652668207112,0.0065319573441091,1.0,simple
jacket,25.94607560956893,0.0044887179115276,1.0,simple
shirt,17.039346866439068,0.0060614135540223,1.0,simple
boots,19.07767652880369,0.0035206457412413,1.0,simple
leather,39.12453683297846,0.0020778134386631,1.0,simple
sock,25.515384069344066,0.0013180285733078,1.0,simple
nike,51.9737995326206,0.0010717941885312,1.0,simple
jewelry,23.99060073728009,0.0018341088592095,1.0,simple
silk,43.76555311958775,0.0010439663299776,1.0,simple
handbag,25.632802572917733,0.0018391684698556,1.0,simple
macys,56.3392563739675,0.0007892992607908,1.0,simple
athletic_shoes,51.51150714043015,0.0009689154387272,1.0,simple
wool,42.740967374593815,0.0009781913915784,1.0,simple
pants,67.1939559333209,0.0012412911451754,1.0,simple
adidas,66.30710573163289,0.0005599302448345,1.0,simple
department_stores,44.602334224489184,0.0012606863193187,1.0,simple
sportswear,77.07194367408235,0.0005928177140341,1.0,simple
jeans,68.69582726864272,0.000694009926956,1.0,simple
apparel_accessories_luxury_goods,84.40856477734661,0.0006754580212537,2.0,simple
the_gap,46.88570053213658,0.0003997092410415,2.0,simple
levi_strauss,53.94786933725668,0.0004089851938927,2.0,simple
apparel_retail,65.69273649371746,0.0007134051010994,2.0,simple
undergarment,35.57375576199596,0.0005734225398908,2.0,simple
hoody,38.839259819248255,0.0006737714843717,2.0,simple
bra,39.865437369273856,0.0004022390463645,2.0,simple
lvmh,70.28102461743632,0.0004182611467438,2.0,intermediate
fleece,73.7204139741865,0.0002799651224172,2.0,intermediate
ralph_lauren,87.47386503205591,0.0002808083908582,2.0,intermediate
jcpenney,72.80724656178472,0.0002850247330633,2.0,intermediate
sephora,85.14492276114527,0.0003103227862938,2.0,intermediate
luxury_goods_accessories,57.06327474245264,0.0004089851938927,2.0,intermediate
h_and_m,86.33890695727115,0.0002917708805915,2.0,intermediate
cashmere,154.6375833385851,0.0002588834113918,2.0,intermediate
workwear,178.69625738531002,0.0001644373459981,2.0,intermediate
chanel,61.10764145283963,0.0004595813003536,2.0,intermediate
coat,26.96161113996525,0.000429223636477,2.0,intermediate
leggings,116.45133338212864,0.0001964815467567,2.0,intermediate
rei,28.638476622467067,0.0001931084729926,2.0,intermediate
swimsuit,37.48766199934028,0.0004115149992157,2.0,intermediate
nordstrom,144.90221579384786,0.0002386449688075,2.0,intermediate
athleisure,104.9962094714675,0.0001205873870652,2.0,intermediate
hermes_intl,57.00106710498381,0.000374411187811,2.0,intermediate
zara,65.49159367138284,0.000371881382488,2.0,intermediate
pvh_corp,97.19782893495452,0.0002158767209,2.0,intermediate
full_price,70.73010040995447,0.0003440535239344,2.0,intermediate
christian_dior,92.79939269668648,0.0004191044151849,2.0,intermediate
mens_apparel,82.77898323531407,0.000371881382488,2.0,intermediate
j_crew,246.453268588019,9.107299162971744e-05,2.0,intermediate
kering,102.86578804651606,0.0001551613931469,2.0,intermediate
lululemon_athletica,90.97890662611078,0.0001888921307875,2.0,intermediate
under_armour,56.64447773698682,0.0002824949277403,2.0,intermediate
louis_vuitton,96.6996776470966,0.0003609188927548,2.0,intermediate
loews,74.84261891146525,0.0002057574996078,2.0,complex
versace,119.75459520770956,0.0001433556349727,2.0,complex
crocs,35.153953201697064,0.0001484152456187,2.0,complex
tiffany_co,56.573148004036135,0.0001678104197621,2.0,complex
tapestry_inc,241.28650233136608,9.275952851174924e-05,2.0,complex
uniqlo_brand,94.95630557522092,0.0001374527558855,2.0,complex
victorias_secret,54.55439976093951,0.0001298633399164,2.0,complex
skechers_usa,52.02025887605079,0.0001222739239473,2.0,complex
bloomingdales,75.52954036420581,0.0001551613931469,2.0,complex
dillards,58.72216939501832,8.264030721955844e-05,2.0,complex
jigsaw,20.215447451884632,0.0002175632577821,2.0,complex
womens_dress_shoes,78.90732429363545,0.0001568479300289,2.0,complex
outerwear,107.54337467520332,0.0001813027148184,2.0,complex
carhartt,73.76463519327903,4.806630113790644e-05,2.0,complex
reebok,134.71621453514143,0.0001214306555062,2.0,complex
j_jill,11.97763709921037,1.9395174143365757e-05,2.0,complex
running_shoes,75.8142423511589,0.0001323931452394,2.0,complex
banana_republic,196.6269371906572,0.000111311434214,2.0,complex
abercrombie_&_fitch,90.24873079388236,0.0001543181247059,2.0,complex
canada_goose,68.74524678382144,4.300669049181102e-05,2.0,complex
simon_property_group,102.3015839027887,7.505089125041531e-05,2.0,complex
tj_maxx,22.74077844218093,0.0001214306555062,2.0,complex
burberry_group,111.0476847735796,0.0001391392927676,2.0,complex
asos,110.08122517483297,8.095377033752663e-05,2.0,complex
vince_holding,46.260386975452455,2.108171102539756e-05,2.0,complex
capri_holdings,166.92503421747733,3.963361672774741e-05,2.0,complex
neiman_marcus,99.9457963060734,0.000106251823568,2.0,complex
